"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"P4HB",2.27171168091637e-70,-0.438597049562296,1,1,4.79989961060821e-66
"BEX3",2.38793586368024e-70,-0.618450618320826,0.977,0.997,5.04546968636997e-66
"TPRN",2.39885723796095e-70,0.752851150397758,0.908,0.62,5.0685454580877e-66
"TSPAN15",2.69692643938659e-70,0.723739093797909,0.841,0.452,5.69833587377993e-66
"SERPINB6",3.08992066921182e-70,-0.619943553729975,0.952,0.998,6.52869338197765e-66
"KRT37",3.65469996066336e-70,-1.48087207870063,0.254,0.672,7.72201554688561e-66
"RIN2",4.17501942902956e-70,0.737792858416548,0.813,0.421,8.82139855159655e-66
"SMS",5.4553344131846e-70,-0.743174008301923,0.857,0.977,1.15265760816177e-65
"TNRC18",5.5256519491762e-70,0.705023065596192,0.977,0.868,1.16751500034144e-65
"IFIT1",6.57711874514468e-70,-1.05462886671853,0.885,0.966,1.38967941966162e-65
"SIVA1",6.74608342631951e-70,0.679013286722332,0.981,0.881,1.42537996714705e-65
"PCBP1",7.61281865689066e-70,-0.527710048991902,0.996,0.999,1.60851245401443e-65
"STIP1",1.40608190928574e-69,0.678565957754035,0.969,0.829,2.97091046612983e-65
"PDXK",2.73162290645789e-69,0.657336195847458,0.971,0.825,5.77164603905487e-65
"EEF1D",2.81361737640213e-69,0.46628919900254,1,0.997,5.94489215460006e-65
"C19orf33",3.258744264944e-69,0.537566836451126,0.998,0.985,6.88540075740017e-65
"ITPRIPL2",1.08882704736394e-68,0.709025389824106,0.874,0.511,2.30058266837527e-64
"HACD3",1.16917192787007e-68,-0.671326547961674,0.948,0.99,2.47034336639667e-64
"YIPF3",6.04905705927014e-68,-0.649768479206093,0.895,0.985,1.27810526605319e-63
"LGALS1",6.50692600103972e-68,0.665061393056634,1,0.982,1.37484839475968e-63
"HERPUD1",8.47002702426142e-68,-0.716581925781207,0.836,0.97,1.7896320099562e-63
"HSPA1A",8.73774531926915e-68,0.420159450693791,1,1,1.84619820850838e-63
"RPL7A",1.31377109547416e-67,0.333729873849156,1,1,2.77586694762736e-63
"RPL12",2.14280056064151e-67,0.375128815908327,1,1,4.52752330457945e-63
"RPL11",2.47995105182893e-67,0.357858404046991,1,1,5.23988857740934e-63
"TMEM9",4.00363308671019e-67,-0.544454726983229,0.987,0.999,8.45927634890995e-63
"MMP14",6.59338710012301e-67,0.794595691342263,0.836,0.5,1.39311676038499e-62
"CERS6",8.56010534173261e-67,-0.761008629780095,0.631,0.901,1.80866465765468e-62
"C1QBP",1.01576405530137e-66,-0.747154742557595,0.832,0.961,2.14620787244627e-62
"NAPA",1.69283368404113e-66,-0.569560186891387,0.992,0.996,3.57678829101051e-62
"AC245297.3",2.63078674247685e-66,0.422975152692375,0.371,0.057,5.55858930817934e-62
"SLC25A48",3.96084417141114e-66,0.518818154978278,0.52,0.139,8.3688676497746e-62
"CDH1",4.09557290784332e-66,-0.559755177022269,0.992,0.999,8.65353599698215e-62
"ALDOA",1.96560465508155e-65,0.833009574947492,0.916,0.637,4.1531260757218e-61
"TSTD1",2.21254041596246e-65,-0.54477837556307,0.996,0.999,4.67487664488709e-61
"NECTIN2",3.07397666124389e-65,-0.586239636696414,0.971,0.997,6.49500528754222e-61
"PTTG1",4.24297159614393e-65,0.805262616394119,0.86,0.556,8.96497468549252e-61
"COPA",5.01797865793645e-65,-0.620462655980178,0.935,0.991,1.06024871063539e-60
"ELOB",1.20231527409218e-64,0.41883817972523,1,1,2.54037194262936e-60
"SELENBP1",1.45154425404024e-64,0.511307525367621,1,0.99,3.06696785436162e-60
"CFB",1.47641518121941e-64,-0.855532871912951,0.998,0.999,3.11951763639849e-60
"G3BP1",1.64526328714717e-64,0.590237192836076,0.985,0.913,3.47627679941326e-60
"AC010998.3",1.92190006687818e-64,-0.853858416916247,0.249,0.661,4.0607826513069e-60
"MXD3",3.18395491008694e-64,0.690556452611836,0.807,0.452,6.72737832952269e-60
"MAF1",4.26351867641896e-64,0.607582920340284,0.977,0.859,9.00838861140561e-60
"RND1",4.50891384694953e-64,0.710637347411432,0.813,0.449,9.52688406721965e-60
"SLC9A3R2",5.05547817023477e-64,0.623500884406063,0.983,0.855,1.0681719825889e-59
"NDUFS2",6.2983092659243e-64,-0.62364272821593,0.899,0.983,1.33076976479715e-59
"CD44",7.43081797740969e-64,-0.76750793880098,0.656,0.911,1.57005753044689e-59
"TMED10",8.78520869551244e-64,-0.593216652268553,0.975,0.996,1.85622674527482e-59
"GSTM3",1.1817425305069e-63,-0.877938030228945,0.482,0.802,2.49690379270804e-59
"SQSTM1",1.28719826404237e-63,0.386900901618815,1,1,2.71972121209511e-59
"ITPR1",1.30240980760455e-63,-0.944685494823428,0.556,0.846,2.75186168248765e-59
"LINC02224",1.39567089879064e-63,-1.12505091169071,0.168,0.586,2.94891304205475e-59
"TP53I11",1.56695753165451e-63,0.63593042419039,0.981,0.837,3.31082456863282e-59
"PDZK1IP1",1.7949816010772e-63,0.642119660656167,0.635,0.237,3.79261662491602e-59
"RIMS4",2.42510773678598e-63,0.745544887816568,0.761,0.387,5.12401013705509e-59
"UBP1",3.27774979893503e-63,0.671722766309002,0.941,0.742,6.92555755016981e-59
"ZG16B",1.17344980759258e-62,0.659424009194251,0.945,0.723,2.47938209846237e-58
"KLF10",1.25220020957156e-62,0.645703292244585,0.799,0.412,2.64577382280376e-58
"PEA15",1.79725000801438e-62,-0.662138694001666,0.866,0.981,3.79740954193357e-58
"MRPS18B",1.85916416368816e-62,-0.652549835142211,0.855,0.978,3.92822796145671e-58
"NEDD8",2.21840205584785e-62,-0.526677254322892,0.983,0.999,4.68726170380092e-58
"RPS20",2.26588603345875e-62,0.327882157291096,1,1,4.78759060009499e-58
"CUTA",3.33047411761459e-62,-0.481896567963071,0.996,1,7.03695876310788e-58
"WASHC5",3.72660460772996e-62,-0.700169000407316,0.899,0.98,7.87394287567263e-58
"KIF22",3.9704048580693e-62,0.596553402524607,0.987,0.912,8.38906842461462e-58
"ADIPOR2",5.28794412968156e-62,0.670348264294595,0.954,0.776,1.11728971516042e-57
"MTHFD2",7.63678116170669e-62,-0.709491168446036,0.795,0.946,1.61357549165701e-57
"PEG10",9.11845767064103e-62,0.62447074602313,0.631,0.228,1.92663892122974e-57
"HMGN1",1.87347277159981e-61,0.443991879235178,1,0.996,3.95846061911323e-57
"HNRNPA0",2.08487886910007e-61,0.508740578098367,0.996,0.976,4.40514056252153e-57
"TMEM258",2.50488618550222e-61,0.567034167231631,0.994,0.947,5.29257402134764e-57
"EIF4A1",3.91185956761038e-61,-0.397564312497315,1,1,8.26536808040396e-57
"ALDH9A1",3.9690534633658e-61,-0.669013928774028,0.836,0.955,8.3862130627456e-57
"COL6A2",4.34092142314025e-61,0.759369391507634,0.998,0.927,9.17193287495303e-57
"TMEM98",4.40087774623583e-61,-0.773114645157128,0.338,0.718,9.29861459002168e-57
"AC027601.6",6.40443495645447e-61,0.524740019652455,0.595,0.203,1.35319306194927e-56
"CA12",6.94974010441214e-61,-0.719866500677341,0.883,0.972,1.46841058666124e-56
"CNIH4",7.1924368418964e-61,0.602939688537059,0.981,0.925,1.51968998032429e-56
"AC092171.3",1.26862750642112e-60,0.399607357988215,0.342,0.053,2.68048305831719e-56
"SF3B4",1.41755108978279e-60,0.609979571754208,0.941,0.788,2.99514369760206e-56
"FARP1",1.63203247594578e-60,-0.78616885770434,0.818,0.926,3.44832141842583e-56
"COX6A1",1.63772912736205e-60,0.29855879450702,1,1,3.46035787320328e-56
"MAZ",1.73513509407717e-60,0.483211564169164,1,0.993,3.66616694027566e-56
"SQLE",1.88961152058151e-60,-0.778579512771106,0.608,0.856,3.99256018183668e-56
"AUTS2",1.91814599706751e-60,-0.928040874537017,0.463,0.756,4.05285067720395e-56
"H2AFZ",1.9778326052257e-60,0.537830822846628,0.998,0.996,4.17896251158137e-56
"CD63",2.11768691020477e-60,0.318612782560152,1,1,4.47446067257165e-56
"TAGLN",2.24077519219499e-60,0.806646600685106,0.925,0.715,4.7345339035888e-56
"SCNN1G",2.44850265204283e-60,0.506376443250209,0.526,0.156,5.1734412535013e-56
"ABCC5",2.94325567476727e-60,0.498914051608622,1,0.992,6.21880491521577e-56
"MESP1",5.25578766930648e-60,-0.854485834604333,0.702,0.897,1.11049537664777e-55
"SUMF1",7.90173423006352e-60,-0.699426365513405,0.686,0.906,1.66955742547012e-55
"CARHSP1",8.14963148749594e-60,0.665441029366338,0.916,0.677,1.72193563699302e-55
"HOXC10",1.26063858715112e-59,-0.711369395782704,0.14,0.563,2.6636032707916e-55
"SCUBE1",1.31736341144635e-59,0.339351869668399,0.279,0.028,2.783457152045e-55
"PIP",2.78131636133796e-59,0.848429864347937,0.6,0.218,5.87664333987097e-55
"LAPTM4A",3.83400669642745e-59,-0.550313369387764,0.96,0.994,8.10087274888155e-55
"MACROD1",9.80363847638059e-59,0.608539065128285,0.845,0.501,2.07141077367445e-54
"COL10A1",1.46225958846441e-58,0.734968332434008,0.612,0.247,3.08960828446645e-54
"SPP1",1.62015630639665e-58,1.2517472295932,0.887,0.651,3.42322825978549e-54
"METRN",1.65197814360706e-58,-0.54555500211779,0.996,0.999,3.49046461962735e-54
"CTTN",1.68258376015583e-58,0.352591144463149,1,1,3.55513122683325e-54
"CLDN7",1.91436676770423e-58,-0.509953776736278,1,1,4.04486554348227e-54
"VAT1",2.18839277280631e-58,-0.669967503373827,0.753,0.942,4.62385508966246e-54
"ALDOC",2.6245700078607e-58,-0.762945206669352,0.17,0.581,5.54545396960888e-54
"TSPYL5",3.16967667895994e-58,-0.693055800942493,0.644,0.886,6.69720985497447e-54
"ANXA6",3.21648052701047e-58,-0.586464863742163,0.96,0.994,6.79610170552042e-54
"FAM110A",3.84465575613271e-58,-0.724052180208124,0.816,0.951,8.12337314713281e-54
"HLA-DQB1",4.88180164375174e-58,-0.757087860611711,0.769,0.944,1.0314758693083e-53
"TMEM59",5.26895844078585e-58,-0.611529879122135,0.939,0.99,1.11327822895364e-53
"LINC02762",9.05162971421299e-58,0.394057761758534,0.346,0.059,1.91251884231606e-53
"C18orf32",9.87395600574987e-58,-0.590477376039726,0.912,0.985,2.08626816445489e-53
"RPL26",1.02263386127422e-57,-0.48043562180912,1,1,2.16072308548629e-53
"PARD6B",1.58086183813877e-57,0.579165020599402,0.994,0.954,3.3402029778034e-53
"SF3B5",1.7242394871267e-57,0.547482640671269,0.994,0.947,3.64314561235001e-53
"PRDX1",1.97644493240106e-57,0.394339451678433,1,0.999,4.1760304976702e-53
"EDN2",1.99895415596448e-57,0.414138423773563,0.371,0.071,4.22359023613734e-53
"TFAP2A",2.16717673302567e-57,-0.625632869920202,0.864,0.979,4.57902771920994e-53
"WWP1",3.47749062683808e-57,-0.615183626647936,0.981,0.995,7.34758994544618e-53
"ADD3",4.37925426848855e-57,0.587838216266438,0.646,0.263,9.25292634388946e-53
"BST2",8.18446049947207e-57,0.459645684876948,1,0.999,1.72929465893345e-52
"RPL28",1.66727155928508e-56,0.221795998601369,1,1,3.52277807761344e-52
"PODXL2",2.0557297191596e-56,-0.724828468445896,0.304,0.691,4.34355132361233e-52
"DSG2",2.17524540398172e-56,0.625883752311358,0.96,0.794,4.59607601407297e-52
"IP6K2",2.37152256307557e-56,0.523023838133758,0.985,0.951,5.01079002352237e-52
"HES6",2.78126814720508e-56,0.666557953647829,0.799,0.478,5.87654146822962e-52
"UBE2S",3.62926226556074e-56,0.636919081409876,0.971,0.838,7.66826824090328e-52
"PSD3",3.9689337349638e-56,0.634141820230408,0.864,0.528,8.38596008860502e-52
"TROAP",4.51553985152335e-56,0.635055347103542,0.753,0.394,9.5408841522837e-52
"PLPP2",7.30286449304091e-56,0.554722920093645,0.99,0.871,1.54302223873461e-51
"NAPRT",8.28724286855219e-56,0.617207565261377,0.927,0.743,1.75101154569639e-51
"BOLA3",1.36631832786015e-55,-0.684314886986242,0.604,0.873,2.88689399493572e-51
"EIF5A",1.3865755461506e-55,-0.554636777265898,0.992,1,2.92969547146161e-51
"TMEM230",1.8587806386419e-55,-0.599256325168849,0.864,0.965,3.92741761138647e-51
"NAA38",1.88986156612915e-55,-0.543757676848741,0.977,0.999,3.99308850307428e-51
"TBL1XR1",2.42536023254145e-55,-0.591899876144164,0.918,0.988,5.12454363533683e-51
"CXCL9",2.72246395111343e-55,-1.15092929087117,0.451,0.756,5.75229408230756e-51
"FLNB",3.02907902793577e-55,-0.577483807076284,0.964,0.995,6.4001410781255e-51
"NDP",3.56728595935869e-55,-0.80360730861922,0.166,0.563,7.53731850352899e-51
"CKS2",3.60796879145694e-55,0.652463980322292,0.962,0.843,7.62327725946937e-51
"PALD1",4.93117769856198e-55,0.537886923757884,0.468,0.133,1.04190853592916e-50
"NEURL1",5.32942121022874e-55,0.674808791793208,0.899,0.634,1.12605340750923e-50
"ANP32E",5.5140175514255e-55,0.674079008307807,0.805,0.499,1.16505676844069e-50
"CD164",5.52865902959366e-55,0.484769494823291,1,0.975,1.16815036636284e-50
"FCMR",6.18757814835573e-55,0.631142476405411,0.755,0.405,1.30737338696608e-50
"ATP6AP1",6.96796869736205e-55,-0.505283735533075,0.992,0.999,1.47226210606563e-50
"IKBKE",7.36905679332235e-55,0.586784253602415,0.92,0.702,1.55700800986108e-50
"AC010168.2",1.43788427620896e-54,-0.758489436931845,0.405,0.732,3.03810568720192e-50
"RHPN1",1.57996795054079e-54,0.589410046394747,0.969,0.846,3.33831428269764e-50
"SMIM22",2.18656183187872e-54,0.328894288231012,1,1,4.61998649457655e-50
"TPCN2",2.2016299166619e-54,0.61766202276379,0.797,0.457,4.65182385091492e-50
"TSTA3",3.75004296416111e-54,0.625231795128086,0.908,0.641,7.923465778976e-50
"SRGAP2",3.86711616285125e-54,0.625220392722714,0.803,0.46,8.1708297404884e-50
"MYZAP",4.40754559806003e-54,0.50149510273615,0.566,0.201,9.31270309414104e-50
"MYBL2",5.46954892970824e-54,0.636932188317595,0.782,0.439,1.15566099335805e-49
"TRAPPC1",6.46821903738832e-54,-0.580239232946288,0.904,0.982,1.36667000040978e-49
"FGFR1",7.93822430966736e-54,0.662172497768762,0.895,0.666,1.67726741438962e-49
"RECQL4",9.39003113731123e-54,0.551545659962624,0.665,0.289,1.98401967900249e-49
"NEU1",1.56197103644565e-53,-0.717144230749412,0.358,0.698,3.30028860290601e-49
"AC124067.2",1.74963344646059e-53,-0.671182341131972,0.166,0.563,3.69680050902658e-49
"XAF1",1.86526192686505e-53,-0.775041292648479,0.811,0.931,3.94111192527317e-49
"TACSTD2",2.16078214746142e-53,0.476297266646278,0.998,0.971,4.56551659937123e-49
"CKS1B",2.42163781997121e-53,0.604297902422465,0.971,0.885,5.11667854981718e-49
"NPEPPS",3.55500188133783e-53,0.574935902921483,0.948,0.861,7.5113634750787e-49
"FADD",8.07207656118378e-53,0.509016594718052,0.987,0.931,1.70554905661252e-48
"FGD3",1.03520847078084e-52,0.581181748305295,0.723,0.368,2.18729197791284e-48
"EPS8L2",1.11120151040704e-52,0.555173842730419,0.954,0.787,2.34785767133903e-48
"ST13",1.44555203889727e-52,-0.531354381260707,0.962,0.988,3.05430690298604e-48
"GLYATL1",1.80322644383443e-52,0.356119279098591,0.294,0.044,3.81003715317777e-48
"RPL18A",1.83703086927438e-52,0.270771182598494,1,1,3.88146252368983e-48
"FUOM",2.01015245099232e-52,0.576965748241004,0.721,0.366,4.24725111370167e-48
"COMP",2.02845269284435e-52,0.906119715432242,0.876,0.651,4.28591769471082e-48
"BLOC1S1",2.64394765812945e-52,0.45387961749565,0.996,0.988,5.5863970068617e-48
"ISG15",3.28343770537523e-52,-0.591615747496659,1,1,6.93757552768733e-48
"COMT",5.74949826249825e-52,-0.559437450963135,0.908,0.985,1.21481148788326e-47
"SNU13",7.10938948609406e-52,-0.551583281647147,0.918,0.987,1.50214290451681e-47
"TTC36",8.7474720761766e-52,-0.721742148164733,0.405,0.721,1.84825337497535e-47
"GLUD1",9.14501654960399e-52,-0.633080390826118,0.897,0.966,1.93225054676583e-47
"ATP2A3",1.0854253645688e-51,-0.62921044591463,0.86,0.968,2.29339525279741e-47
"PPFIA1",1.5275232787247e-51,0.508807875404546,0.99,0.948,3.22750393561742e-47
"ELP2",1.91959870650441e-51,-0.687377382094729,0.908,0.972,4.05592010697316e-47
"COL5A2",2.03941438987412e-51,0.828909715503009,0.87,0.634,4.30907866436502e-47
"SNX3",2.4212144278197e-51,0.548864652153189,0.966,0.84,5.11578396454024e-47
"YWHAQ",2.88582703130994e-51,-0.532191135722867,0.948,0.989,6.09746393445478e-47
"PEBP1",3.31044975915379e-51,-0.501823342908053,0.966,0.993,6.99464929611604e-47
"PI4KB",5.07821379880019e-51,0.588841018913673,0.943,0.768,1.07297579354849e-46
"WARS",7.08264857343916e-51,-0.718625110800012,0.751,0.909,1.49649281708196e-46
"CTNNB1",8.64769138752593e-51,0.455836023595231,1,0.99,1.82717071327035e-46
"BRD8",1.00950547777913e-50,0.60571303210694,0.868,0.632,2.13298412399953e-46
"DECR1",1.10039248510194e-50,-0.672240708516786,0.629,0.855,2.3250192817719e-46
"MGST3",1.17836464815281e-50,0.400500034561093,1,0.995,2.48976666508206e-46
"JUND",1.53675087176612e-50,-0.505080558125798,0.998,0.999,3.24700091695464e-46
"SLC7A5",1.93544017921221e-50,-0.801146648132136,0.377,0.711,4.08939155465749e-46
"EFHD1",2.29832753769624e-50,-0.627423037093118,0.914,0.97,4.85613625439838e-46
"HES4",2.63453170237506e-50,0.56785943521229,0.969,0.865,5.56650203394827e-46
"NDUFC1",3.39718132725617e-50,0.5386148536661,0.987,0.951,7.17790442635956e-46
"HLA-E",4.00284734033931e-50,-0.625554239513741,0.996,0.997,8.45761614540292e-46
"UQCRC1",4.37611096644014e-50,0.422038389649447,0.998,0.99,9.24628486099138e-46
"APOD",6.20230515833173e-50,-1.23481554174279,0.438,0.753,1.31048505690391e-45
"DOK7",6.92492344120195e-50,0.563850823464974,0.686,0.339,1.46316707389156e-45
"RPS13",7.11108766815662e-50,0.307690053679824,1,1,1.50250171340481e-45
"AARS",8.45689288142111e-50,-0.571767614985061,0.864,0.971,1.78685689691547e-45
"NPAS1",8.46427343160875e-50,0.369061144194381,0.371,0.084,1.78841633336461e-45
"CDKN1B",9.49936900239682e-50,0.559458531285788,0.96,0.793,2.00712167651642e-45
"RDH16",9.65261909736597e-50,0.544272337258023,0.612,0.261,2.03950188908245e-45
"ESPN",1.25809435642003e-49,0.590728917398668,0.799,0.473,2.65822756567989e-45
"CLTC",1.36086653647016e-49,-0.424824277317234,0.998,0.999,2.8753749049078e-45
"CPSF1",1.3764564955091e-49,0.559223723846569,0.91,0.666,2.90831492936117e-45
"CTDSP2",1.65419970591992e-49,0.567956847709177,0.962,0.827,3.49515855863819e-45
"NEAT1",1.68200325222926e-49,0.387041709616941,1,1,3.55390467163521e-45
"EZR",1.85904141584656e-49,0.475105212145024,0.994,0.975,3.9279686075422e-45
"SOX13",2.08669912048165e-49,0.598924234758468,0.836,0.562,4.40898657166568e-45
"TAP1",2.21114814543628e-49,-0.802298677778737,0.941,0.979,4.67193491649232e-45
"MRPL23",2.53133522187405e-49,0.562634806662998,0.948,0.825,5.34845819029767e-45
"COL5A1",3.25886325565611e-49,0.812303673295129,0.868,0.621,6.88565217287579e-45
"HLA-DPA1",3.36584102727778e-49,-0.753012837752991,0.795,0.929,7.11168550653523e-45
"UQCC2",5.99245830062905e-49,-0.570362368837408,0.876,0.967,1.26614651433991e-44
"SLC19A2",6.03963047274064e-49,-0.68350495858237,0.547,0.79,1.27611352258537e-44
"CBX4",7.44847760020863e-49,0.589629588917572,0.914,0.725,1.57378883214808e-44
"HLA-C",8.01338744400038e-49,-0.551799339031019,1,1,1.69314863304284e-44
"SNRPD1",9.40222666557534e-49,0.528079189369398,0.975,0.901,1.98659647216941e-44
"ICOSLG",1.19205940293303e-48,0.468726515367503,0.48,0.154,2.51870231245719e-44
"C7orf50",1.24490350550018e-48,0.544506791479826,0.966,0.838,2.63035661677132e-44
"SLC25A5",2.82643751071503e-48,0.443542150431591,0.996,0.976,5.97197981638978e-44
"CACNA1H",3.02356434990688e-48,-0.658394147870744,0.231,0.6,6.38848911491825e-44
"COA3",3.57898062220377e-48,-0.46044458164554,0.998,0.997,7.56202815665435e-44
"TPM2",3.64232554671598e-48,0.644007491451291,0.816,0.513,7.6958696476562e-44
"SERPINH1",4.80773708113386e-48,0.629075284273689,0.952,0.789,1.01582676787277e-43
"KIFC2",6.41662441212388e-48,0.598205655251254,0.862,0.619,1.35576857203765e-43
"MTCH1",6.67271731221797e-48,-0.41773050599711,0.994,0.995,1.40987844089854e-43
"RPS28",8.16558496312182e-48,0.230008820267758,1,1,1.72530644685801e-43
"RPS19",8.67573387740745e-48,0.207619163137777,1,1,1.83309581095742e-43
"GP2",8.88040136502429e-48,-0.800091319270714,0.264,0.608,1.87634000441598e-43
"NDUFA10",1.22099210112059e-47,-0.563825859092659,0.891,0.98,2.57983421045769e-43
"BASP1",1.39267362880232e-47,-0.979434975882979,0.398,0.701,2.94258011029641e-43
"TSPAN5",1.40196433726459e-47,-0.703589023307504,0.197,0.556,2.96221044820635e-43
"RPL36A",1.44798856298741e-47,0.286669990259735,1,1,3.0594550347361e-43
"GNB2",1.51393846684693e-47,0.469587264253363,0.998,0.973,3.19880058660088e-43
"LRPPRC",2.44842669120301e-47,-0.571116374854328,0.811,0.956,5.17328075584284e-43
"CCNG2",3.71514651555121e-47,0.573927316313992,0.906,0.671,7.84973307270815e-43
"MKI67",5.7281010626284e-47,0.601981024661388,0.757,0.442,1.21029047352276e-42
"SAT1",6.74777001391979e-47,-0.538269147086338,0.952,0.988,1.42573632624111e-42
"IMPDH2",7.47392237886543e-47,0.417326779262016,1,0.993,1.57916505943048e-42
"CHTOP",8.94209969513269e-47,0.432837128813931,0.998,0.987,1.88937624458459e-42
